initializing stack
starting paralel processing of 25093 genes
fulling up process stack for first time
cycling fineshed processes. moving finished to self.finished and adding new from self.stack
1660563817.5131447 removing TSPAN15 , adding SUPV3L1
1660563817.521013 removing LOC101794107 , adding VPS26A
1660563818.530407 removing LOC119717383 , adding SRGN
1660563818.5360496 removing LOC101794283 , adding KIFBP
1660563818.5439756 removing VPS26A , adding LOC101794908
1660563819.553422 removing TACR2 , adding LOC101800344
1660563819.5590444 removing SRGN , adding STOX1
1660563819.56696 removing LOC101794908 , adding CCAR1
1660563820.5765228 removing SUPV3L1 , adding LOC113844074
1660563820.5822077 removing LOC101800344 , adding LOC106014563
1660563820.5903392 removing CCAR1 , adding TET1
1660563821.5997634 removing KIFBP , adding SLC25A16
1660563821.6054301 removing LOC113844074 , adding LOC110351339
1660563821.6132727 removing TET1 , adding DNA2
1660563822.6222754 removing STOX1 , adding RUFY2
1660563822.6278398 removing SLC25A16 , adding HNRNPH3
1660563822.6357906 removing DNA2 , adding PBLD
1660563823.6453857 removing LOC106014563 , adding ATOH7
1660563823.6511497 removing RUFY2 , adding MYPN
1660563823.6592155 removing PBLD , adding HERC4
1660563824.6688426 removing LOC110351339 , adding SIRT1
1660563824.6745553 removing ATOH7 , adding DNAJC12
1660563824.6823938 removing HERC4 , adding TRNAS-UGA_1
1660563825.6929245 removing HNRNPH3 , adding CTNNA3
1660563825.6987166 removing SIRT1 , adding LRRTM3
1660563825.7076144 removing TRNAS-UGA_1 , adding LOC106014639
1660563826.717033 removing MYPN , adding LOC119717311
1660563826.7227426 removing CTNNA3 , adding LOC106014662
1660563827.7321305 removing DNAJC12 , adding LOC113844369
1660563827.7378058 removing LOC106014639 , adding LOC119717270
1660563827.7458823 removing LOC106014662 , adding LOC101804258
1660563828.755321 removing LRRTM3 , adding REEP3
1660563828.761046 removing LOC113844369 , adding LOC113844394
1660563828.769356 removing LOC101804258 , adding JMJD1C
1660563829.7786748 removing LOC119717311 , adding LOC113844393
1660563829.7843163 removing REEP3 , adding NRBF2
1660563829.7922785 removing JMJD1C , adding LOC113844392
1660563830.8017814 removing LOC119717270 , adding LOC101802472
1660563830.8074973 removing LOC113844393 , adding EGR2
1660563830.815566 removing LOC113844392 , adding ADO
1660563831.8249583 removing LOC113844394 , adding LOC101801636
1660563831.830578 removing LOC101802472 , adding ZNF365
1660563831.8384511 removing ADO , adding LOC110351985
1660563832.847818 removing NRBF2 , adding LOC119717391
1660563832.8535697 removing LOC101801636 , adding RTKN2
1660563832.8619347 removing LOC110351985 , adding ARID5B
1660563833.871627 removing EGR2 , adding LOC119717387
1660563833.878181 removing LOC119717391 , adding CABCOCO1
1660563833.8862555 removing ARID5B , adding TMEM26
1660563834.8956997 removing ZNF365 , adding RHOBTB1
1660563834.9013524 removing LOC119717387 , adding LOC106015765
1660563834.9094203 removing TMEM26 , adding CDK1
1660563835.9193938 removing RTKN2 , adding ANK3
1660563835.9250107 removing RHOBTB1 , adding LOC113844267
1660563835.9331002 removing CDK1 , adding CCDC6
1660563836.942188 removing CABCOCO1 , adding LOC119717398
1660563836.9479227 removing LOC113844267 , adding SLC16A9
1660563837.957683 removing LOC106015765 , adding FAM13C
1660563837.9636755 removing CCDC6 , adding PHYHIPL
1660563838.973224 removing ANK3 , adding BICC1
1660563838.9790041 removing SLC16A9 , adding LOC110353920
1660563838.987045 removing PHYHIPL , adding LOC106019178
1660563839.995802 removing LOC119717398 , adding LOC101802962
1660563840.0016627 removing LOC106019178 , adding CCSER2
1660563841.0114918 removing FAM13C , adding LOC106019184
1660563841.0172894 removing LOC110353920 , adding LOC106019188
1660563841.0252619 removing CCSER2 , adding LOC119717329
1660563842.0359695 removing BICC1 , adding GRID1
1660563842.0417283 removing LOC106019184 , adding LOC106019177
1660563842.0497243 removing LOC119717329 , adding LOC119717330
1660563843.0592513 removing LOC101802962 , adding LOC110353917
1660563843.0656154 removing GRID1 , adding WAPL
1660563843.0736167 removing LOC119717330 , adding LOC106019176
1660563844.0832877 removing LOC106019188 , adding OPN4
1660563844.0892665 removing LOC110353917 , adding LDB3
1660563844.0974107 removing LOC106019176 , adding LOC106019172
1660563845.1067653 removing LOC106019177 , adding BMPR1A
1660563845.1125214 removing OPN4 , adding MMRN2
1660563845.120394 removing LOC106019172 , adding SNCG
1660563846.1297367 removing WAPL , adding LOC119717413
1660563846.135427 removing BMPR1A , adding LOC101796188
1660563846.1433024 removing SNCG , adding ADIRF
1660563847.152744 removing LDB3 , adding GLUD1
1660563847.1585093 removing LOC119717413 , adding SHLD2
1660563847.166511 removing ADIRF , adding GPRIN2
1660563848.1761413 removing MMRN2 , adding NCOA4
1660563848.1822052 removing GLUD1 , adding LOC101794888
1660563848.190342 removing GPRIN2 , adding LOC113844071
1660563849.2000897 removing LOC101796188 , adding PARG
1660563849.2056177 removing NCOA4 , adding LOC110353918
1660563849.2136064 removing LOC113844071 , adding OGDHL
1660563850.2227077 removing SHLD2 , adding CHAT
1660563850.228533 removing PARG , adding SLC18A3
1660563850.2368138 removing OGDHL , adding LOC119717386
1660563851.246146 removing LOC101794888 , adding RGR
1660563851.2518046 removing CHAT , adding LRIT1
1660563851.2597184 removing LOC119717386 , adding LRIT2
1660563852.2692108 removing LOC110353918 , adding CDHR1
1660563852.2749445 removing RGR , adding GHITM
1660563852.2844093 removing LRIT2 , adding LOC106019181
1660563853.2949238 removing SLC18A3 , adding NRG3
1660563853.3010192 removing CDHR1 , adding LOC106019179
1660563853.3089921 removing LOC106019181 , adding LOC106019175
1660563854.3184776 removing LRIT1 , adding LOC113844056
1660563854.3245804 removing NRG3 , adding SH2D4B
1660563854.3328366 removing LOC106019175 , adding LOC101803556
1660563855.3424454 removing GHITM , adding TSPAN14
1660563855.3482423 removing LOC113844056 , adding PRXL2A
1660563855.3560815 removing LOC101803556 , adding EXOSC3
1660563856.3655179 removing LOC106019179 , adding DYDC1
1660563857.3749642 removing SH2D4B , adding MAT1A
1660563857.380735 removing PRXL2A , adding LOC101798065
1660563857.3889 removing DYDC1 , adding SFTPA
1660563858.3983946 removing TSPAN14 , adding MBL
1660563858.4050748 removing MAT1A , adding LOC101797051
1660563858.413779 removing SFTPA , adding RASGEF1A
1660563859.4232643 removing EXOSC3 , adding CSGALNACT2
1660563859.4295044 removing MBL , adding RET
1660563859.437462 removing RASGEF1A , adding BMS1
1660563860.4468853 removing LOC101798065 , adding LOC113843944
1660563860.452602 removing CSGALNACT2 , adding TMEM254
1660563860.460698 removing BMS1 , adding LOC101802992
1660563861.4702475 removing LOC101797051 , adding PLAC9
1660563861.4759948 removing LOC113843944 , adding ANXA11
1660563861.4842434 removing LOC101802992 , adding ZCCHC24
1660563862.493833 removing RET , adding LOC119717305
1660563862.4997044 removing PLAC9 , adding LOC106015816
1660563862.5077007 removing ZCCHC24 , adding PPIF
1660563863.5174863 removing TMEM254 , adding ZMIZ1
1660563863.523788 removing LOC119717305 , adding LOC110352004
1660563863.5335164 removing PPIF , adding LOC101793336
1660563864.5428605 removing ANXA11 , adding RPS24
1660563864.548537 removing ZMIZ1 , adding POLR3A
1660563865.5591984 removing LOC106015816 , adding DLG5
1660563865.5670495 removing LOC101793336 , adding KCNMA1
1660563866.5780766 removing LOC110352004 , adding LRMDA
1660563866.583704 removing POLR3A , adding LOC119717287
1660563866.5916493 removing KCNMA1 , adding LOC119717288
1660563867.600518 removing RPS24 , adding ZNF503
1660563867.6073594 removing LOC119717287 , adding LOC106015802
1660563868.6173892 removing DLG5 , adding LOC106015799
1660563868.6230004 removing LOC119717288 , adding COMTD1
1660563868.6309953 removing LOC106015802 , adding VDAC2
1660563869.640479 removing LRMDA , adding SAMD8
1660563869.6464546 removing LOC106015799 , adding LOC106015797
1660563869.6543472 removing VDAC2 , adding LOC101791401
1660563870.6638453 removing ZNF503 , adding LOC101790517
1660563870.6695523 removing SAMD8 , adding DUSP29
1660563870.6777089 removing LOC101791401 , adding KAT6B
1660563871.687653 removing COMTD1 , adding ADK
1660563871.6932905 removing LOC101790517 , adding LOC119717328
1660563871.7013059 removing KAT6B , adding LOC113844029
1660563872.7107804 removing LOC106015797 , adding AP3M1
1660563872.7167668 removing ADK , adding VCL
1660563872.724809 removing LOC113844029 , adding PLAU
1660563873.7342293 removing DUSP29 , adding LOC113843938
1660563874.743978 removing LOC119717328 , adding CAMK2G
1660563874.751512 removing VCL , adding NDST2
1660563875.7614741 removing AP3M1 , adding ZSWIM8
1660563875.7674391 removing LOC113843938 , adding LOC101802664
1660563875.7760487 removing NDST2 , adding CHCHD1
1660563876.7855005 removing PLAU , adding FUT11
1660563876.791201 removing ZSWIM8 , adding SEC24C
1660563876.7994637 removing CHCHD1 , adding SYNPO2L
1660563877.8093 removing CAMK2G , adding MYOZ1
1660563877.8157125 removing FUT11 , adding LOC113843972
1660563877.824584 removing SYNPO2L , adding USP54
1660563878.8342414 removing LOC101802664 , adding PPP3CB
1660563878.8398104 removing MYOZ1 , adding ANXA7
1660563878.84846 removing USP54 , adding SORBS1
1660563879.85791 removing SEC24C , adding EIF3F
1660563879.863985 removing PPP3CB , adding PDLIM1
1660563879.872228 removing SORBS1 , adding HELLS
1660563880.8817854 removing LOC113843972 , adding LOC101799848
1660563880.8875425 removing EIF3F , adding LOC106015786
1660563880.895582 removing HELLS , adding LOC119717326
1660563881.9049685 removing ANXA7 , adding ZP4
1660563881.9105527 removing LOC101799848 , adding LOC101805432
1660563881.9184957 removing LOC119717326 , adding LOC119717342
1660563882.9279776 removing PDLIM1 , adding LOC113844003
1660563882.9342277 removing ZP4 , adding LOC101799805
1660563882.942358 removing LOC119717342 , adding LOC119717343
1660563883.951862 removing LOC106015786 , adding TM9SF3
1660563883.9578493 removing LOC113844003 , adding PIK3AP1
1660563883.9662423 removing LOC119717343 , adding NOLC1
1660563884.9756196 removing LOC101805432 , adding LOC101794817
1660563884.9813492 removing TM9SF3 , adding ELOVL3
1660563884.9892435 removing NOLC1 , adding LOC119717321
1660563885.9988077 removing LOC101799805 , adding LOC101795019
1660563886.0048318 removing LOC101794817 , adding LOC110353766
1660563886.0134022 removing LOC119717321 , adding GBF1
1660563887.0232103 removing PIK3AP1 , adding TMEM150A
1660563887.0290468 removing LOC101795019 , adding NFKB2
1660563887.0372362 removing GBF1 , adding PSD
1660563888.0468628 removing ELOVL3 , adding LOC119717320
1660563888.0526986 removing TMEM150A , adding FBXL15
1660563888.0606973 removing PSD , adding CUEDC2
1660563889.0700808 removing LOC110353766 , adding LOC119717322
1660563889.076136 removing LOC119717320 , adding LOC113843988
1660563889.0845318 removing CUEDC2 , adding PAX2
1660563890.0940185 removing NFKB2 , adding LOC110353763
1660563890.0998855 removing LOC119717322 , adding LOC119717399
1660563890.1079893 removing PAX2 , adding HIF1AN
1660563891.117208 removing FBXL15 , adding NDUFB8
1660563891.1237502 removing LOC119717399 , adding SEC31B
1660563892.1332285 removing LOC113843988 , adding WNT8B
1660563892.1389773 removing HIF1AN , adding LOC113844054
1660563892.1471393 removing SEC31B , adding SCD
1660563893.1565742 removing LOC110353763 , adding PKD2L1
1660563893.162372 removing WNT8B , adding LOC101797254
1660563893.1703074 removing SCD , adding BLOC1S2
1660563894.1798189 removing NDUFB8 , adding LOC101797666
1660563894.1856842 removing PKD2L1 , adding ALOX5
1660563894.1940715 removing BLOC1S2 , adding MARCHF8
1660563895.203611 removing LOC113844054 , adding ZFAND4
1660563895.2097044 removing LOC101797666 , adding WASHC2C
1660563895.2176168 removing MARCHF8 , adding LOC101795539
1660563896.2268748 removing LOC101797254 , adding LOC101795347
1660563896.2339115 removing ZFAND4 , adding LOC113844001
1660563896.2419517 removing LOC101795539 , adding NPY4R2
1660563897.253272 removing ALOX5 , adding LOC106017915
1660563897.260921 removing LOC101795347 , adding LOC101794808
1660563897.2695556 removing NPY4R2 , adding ANTXRL
1660563898.279113 removing LOC113844001 , adding ZNF488
1660563898.2861903 removing ANTXRL , adding RBP3
1660563899.2952032 removing LOC106017915 , adding GDF2
1660563899.302112 removing ZNF488 , adding GDF10
1660563900.3132765 removing LOC101794808 , adding LOC119717309
1660563900.320745 removing GDF2 , adding FRMPD2
1660563901.331926 removing RBP3 , adding MAPK8
1660563901.3396719 removing LOC119717309 , adding ARHGAP22
1660563902.3492146 removing GDF10 , adding WDFY4
1660563902.356212 removing MAPK8 , adding LRRC18
1660563903.3655074 removing FRMPD2 , adding VSTM4
1660563903.3725455 removing WDFY4 , adding LOC119717308
1660563904.3820567 removing ARHGAP22 , adding TMEM273
1660563904.3889449 removing VSTM4 , adding LOC119717355
1660563905.3983688 removing LRRC18 , adding C6H10orf71
1660563905.4054947 removing TMEM273 , adding DRGX
1660563906.4148247 removing LOC119717308 , adding LOC106017909
1660563906.4217503 removing C6H10orf71 , adding ERCC6
1660563907.4309747 removing LOC119717355 , adding LOC113844070
1660563907.437876 removing LOC106017909 , adding LOC106017906
1660563908.4477365 removing DRGX , adding LOC110354412
1660563908.4550872 removing LOC113844070 , adding CXCL12
1660563909.466789 removing ERCC6 , adding LOC119717394
1660563909.4745905 removing LOC110354412 , adding LOC110354409
1660563910.4841037 removing LOC106017906 , adding TMEM72
1660563910.4911277 removing LOC119717394 , adding LOC101792675
1660563911.500404 removing CXCL12 , adding LOC101793313
1660563911.5072842 removing TMEM72 , adding ANKRD22
1660563912.5167992 removing LOC110354409 , adding LOC101796123
1660563912.523691 removing LOC101793313 , adding STAMBPL1
1660563913.5328243 removing LOC101792675 , adding ACTA2
1660563913.539758 removing LOC101796123 , adding FAS
1660563914.5492134 removing ANKRD22 , adding CH25H
1660563914.556382 removing ACTA2 , adding LIPA
1660563915.5658383 removing STAMBPL1 , adding LOC101797569
1660563915.5726638 removing CH25H , adding LOC119717276
1660563916.5820158 removing FAS , adding LOC119717277
1660563916.5889182 removing LOC101797569 , adding SLC16A12
1660563917.5985694 removing LIPA , adding LOC110354411
1660563917.6055593 removing LOC119717277 , adding PANK1
1660563918.6150105 removing LOC119717276 , adding LOC113840897
1660563918.6220036 removing LOC110354411 , adding KIF20B
1660563919.6312518 removing SLC16A12 , adding LOC119717278
1660563919.6382155 removing LOC113840897 , adding LOC119717312
1660563920.647767 removing PANK1 , adding LOC119717313
1660563920.6546607 removing LOC119717278 , adding LOC119717314
1660563921.6641781 removing KIF20B , adding HTR7
1660563921.671137 removing LOC119717313 , adding RPP30
1660563922.6804194 removing LOC119717312 , adding ANKRD1
1660563922.6873543 removing HTR7 , adding LOC106015168
1660563923.6965995 removing LOC119717314 , adding LOC119717292
1660563923.7038221 removing ANKRD1 , adding PCGF5
1660563924.7131257 removing RPP30 , adding LOC110351657
1660563924.7202022 removing LOC119717292 , adding LOC101793880
1660563925.7294877 removing LOC106015168 , adding LOC106015169
1660563925.7365801 removing LOC110351657 , adding HECTD2
1660563926.7460084 removing PCGF5 , adding LOC106015170
1660563926.752843 removing LOC106015169 , adding PPP1R3C
1660563927.7622778 removing LOC101793880 , adding TNKS2
1660563927.7693696 removing LOC106015170 , adding LOC119717390
1660563928.778559 removing HECTD2 , adding FGFBP3
1660563928.7853422 removing TNKS2 , adding LOC101799912
1660563929.7962983 removing PPP1R3C , adding TBC1D12
1660563929.8034687 removing FGFBP3 , adding NOC3L
1660563930.813383 removing LOC119717390 , adding PLCE1
